Motor1
463.8583679199219
455.5555419921875
461.050048828125
455.4334411621094
553.7240600585938
396.3370056152344
485.3479919433594
483.8827819824219
468.4981689453125
473.8705749511719
485.4700927734375
489.25518798828125
473.1379699707031
470.8180847167969
539.3162231445312
462.27105712890625
464.22467041015625
465.4456787109375
485.95849609375
492.0635070800781
485.4700927734375
483.1501770019531
457.8754577636719
456.28814697265625
462.5152587890625
455.6776428222656
468.986572265625
487.4236755371094
479.8534851074219
480.0976867675781
464.1025695800781
465.0793762207031
462.27105712890625
460.9279479980469
467.27716064453125
484.6153869628906
485.8363952636719
486.69110107421875
484.3711853027344
465.0793762207031
457.8754577636719
461.1721496582031
459.951171875
476.3125915527344
481.3186950683594
483.028076171875
481.80706787109375
472.28326416015625
460.6837463378906
456.1660461425781
463.24786376953125
466.9108581542969
482.1733703613281
491.8193054199219
484.73748779296875
482.29547119140625
459.4627685546875
461.9047546386719
467.8876647949219
462.27105712890625
483.6385803222656
492.9181823730469
488.4004821777344
485.1037902832031
462.75946044921875
458.3638610839844
464.1025695800781
460.5616455078125
466.05615234375
489.8656921386719
478.75457763671875
481.9291687011719
469.5970764160156
462.1489562988281
464.71307373046875
460.80584716796875
464.4688720703125
488.8888854980469
485.1037902832031
491.8193054199219
487.78997802734375
468.74237060546875
465.0793762207031
461.050048828125
458.3638610839844
476.0683898925781
484.3711853027344
480.0976867675781
483.3943786621094
468.8644714355469
459.0964660644531
460.6837463378906
459.5848693847656
471.79486083984375
484.0048828125
489.6214904785156
487.6678771972656
480.0976867675781
466.30035400390625
459.951171875
460.19537353515625
464.957275390625
478.998779296875
485.1037902832031
486.20269775390625
489.98779296875
469.8412780761719
463.003662109375
464.1025695800781
465.4456787109375
471.4285583496094
488.1562805175781
487.1794738769531
477.6556701660156
461.4163513183594
483.27227783203125
485.95849609375
486.4468994140625
478.6324768066406
463.6141662597656
467.8876647949219
467.1550598144531
464.4688720703125
480.70819091796875
490.4761962890625
487.057373046875
487.5457763671875
463.3699645996094
461.6605529785156
467.032958984375
459.0964660644531
468.1318664550781
490.1098937988281
487.1794738769531
489.98779296875
480.5860900878906
459.5848693847656
462.02685546875
464.8351745605469
457.5091552734375
479.9755859375
491.94140625
482.5396728515625
491.3309020996094
465.68988037109375
461.6605529785156
464.957275390625
463.4920654296875
474.1147766113281
483.8827819824219
491.8193054199219
485.4700927734375
476.19049072265625
463.98046875
447.1306457519531
557.99755859375
537.6068115234375
462.5152587890625
441.1477355957031
450.30523681640625
439.80462646484375
467.76556396484375
455.6776428222656
484.3711853027344
463.6141662597656
436.01953125
464.71307373046875
540.7814331054688
490.1098937988281
464.4688720703125
482.5396728515625
513.5531005859375
468.3760681152344
575.8241577148438
546.886474609375
501.4652099609375
405.25030517578125
388.4004821777344
461.4163513183594
486.69110107421875
562.02685546875
505.73870849609375
681.1965942382812
389.010986328125
475.4578857421875
425.1526184082031
432.72283935546875
504.27349853515625
465.9340515136719
513.064697265625
460.4395751953125
511.1111145019531
406.4713134765625
384.981689453125
511.72161865234375
407.69232177734375
407.5702209472656
442.6129455566406
401.0989074707031
473.26007080078125
486.69110107421875
467.6434631347656
475.3357849121094
314.1636047363281
465.0793762207031
406.959716796875
499.75579833984375
446.5201416015625
531.013427734375
499.5115966796875
418.19293212890625
527.8388061523438
496.947509765625
568.986572265625
515.1404418945312
508.30279541015625
477.045166015625
507.20391845703125
317.70452880859375
416.4835205078125
487.057373046875
524.5421142578125
515.5067138671875
519.047607421875
483.028076171875
515.018310546875
488.27838134765625
463.003662109375
423.80950927734375
483.76068115234375
482.5396728515625
526.2515258789062
394.6275939941406
487.4236755371094
536.6300659179688
602.3198852539062
466.6666564941406
456.28814697265625
479.24298095703125
553.2356567382812
408.1806945800781
476.80096435546875
404.8840026855469
561.7826538085938
459.70697021484375
479.4871826171875
555.4334716796875
544.4444580078125
448.8400573730469
406.959716796875
481.4407958984375
385.71429443359375
461.4163513183594
409.4017028808594
481.6849670410156
551.5262451171875
525.6410522460938
498.5347900390625
388.1562805175781
442.979248046875
523.5653076171875
404.27349853515625
523.3211059570312
500.3663024902344
385.8363952636719
491.3309020996094
444.81072998046875
466.9108581542969
496.5812072753906
435.8974304199219
464.957275390625
516.6055908203125
502.0757141113281
557.2649536132812
426.1294250488281
488.1562805175781
490.3540954589844
459.4627685546875
505.25030517578125
487.5457763671875
478.6324768066406
513.91943359375
501.22100830078125
506.959716796875
483.8827819824219
564.1025390625
462.27105712890625
491.8193054199219
530.1587524414062
491.94140625
395.3601989746094
465.9340515136719
479.6092834472656
476.9230651855469
473.74847412109375
482.5396728515625
305.4945068359375
453.3577575683594
474.3589782714844
475.8241882324219
376.4346618652344
494.26129150390625
479.1208801269531
505.8608093261719
557.5091552734375
495.1159973144531
425.27471923828125
394.6275939941406
430.28082275390625
399.5115966796875
366.9108581542969
427.8388366699219
428.0830383300781
561.7826538085938
454.0903625488281
467.3992614746094
482.05126953125
420.0244140625
510.74481201171875
402.4420166015625
469.4749755859375
478.02197265625
506.22711181640625
502.9303894042969
482.4175720214844
465.20147705078125
468.1318664550781
524.7863159179688
483.27227783203125
472.28326416015625
307.9364929199219
541.3919677734375
423.6874084472656
486.4468994140625
448.4737548828125
479.1208801269531
466.78875732421875
474.3589782714844
465.5677795410156
468.6202697753906
442.8571472167969
429.30401611328125
471.9169616699219
433.3333435058594
426.1294250488281
387.057373046875
456.6544494628906
484.1269836425781
330.28082275390625
506.959716796875
444.5665588378906
304.3955993652344
392.9181823730469
492.79608154296875
486.3247985839844
473.99267578125
463.1257629394531
463.8583679199219
523.8095092773438
475.70208740234375
472.6495666503906
468.25396728515625
464.957275390625
472.1611633300781
487.5457763671875
489.74359130859375
489.6214904785156
485.5921936035156
469.96337890625
470.5738830566406
469.3528747558594
473.015869140625
487.4236755371094
488.76678466796875
493.1623840332031
486.69110107421875
467.76556396484375
469.23077392578125
473.015869140625
467.032958984375
478.5103759765625
494.26129150390625
489.3772888183594
489.010986328125
478.998779296875
462.27105712890625
468.8644714355469
471.6727600097656
468.8644714355469
486.3247985839844
498.5347900390625
495.1159973144531
488.6446838378906
466.05615234375
462.6373596191406
466.5445556640625
463.8583679199219
479.1208801269531
489.74359130859375
491.0867004394531
489.74359130859375
476.80096435546875
462.5152587890625
462.02685546875
465.3235778808594
470.20758056640625
485.1037902832031
489.6214904785156
488.4004821777344
489.98779296875
462.75946044921875
465.68988037109375
467.27716064453125
468.6202697753906
478.3882751464844
489.3772888183594
490.23199462890625
489.010986328125
475.21368408203125
463.98046875
466.4224548339844
471.79486083984375
476.80096435546875
489.98779296875
491.3309020996094
486.8132019042969
482.4175720214844
464.4688720703125
457.5091552734375
468.8644714355469
470.3296813964844
486.9352722167969
491.20880126953125
490.1098937988281
490.8424987792969
463.73626708984375
458.3638610839844
461.4163513183594
465.0793762207031
477.5335693359375
489.3772888183594
490.8424987792969
488.0341796875
477.28936767578125
468.4981689453125
461.1721496582031
458.73016357421875
464.957275390625
480.5860900878906
484.24908447265625
484.3711853027344
476.19049072265625
464.1025695800781
459.0964660644531
462.27105712890625
459.4627685546875
477.5335693359375
483.27227783203125
485.8363952636719
484.24908447265625
462.75946044921875
464.4688720703125
463.98046875
458.8522644042969
465.4456787109375
485.5921936035156
483.8827819824219
484.3711853027344
470.3296813964844
462.8815612792969
459.3406677246094
467.8876647949219
455.6776428222656
478.5103759765625
485.4700927734375
489.74359130859375
489.6214904785156
470.3296813964844
464.22467041015625
465.4456787109375
465.81195068359375
481.0744934082031
483.8827819824219
492.30767822265625
